NU_CNPJ_EMPRESA;NO_RAZAO_SOCIAL_EMPRESA;NO_PRODUTO;NU_PROCESSO;DS_TIPO_PRODUTO;DS_CATEGORIA_PRODUTO;DT_FINALIZACAO_PROCESSO;DT_VENCIMENTO_REGISTRO;ST_SITUACAO_REGISTRO
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO KIWI WITH LEMON;25351075647202098;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/20/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO LARANJA PEACH;25351887471202010;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/03/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO LAS PALMAS;25351437685201913;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/02/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO LAS PALMAS;25351467699202097;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/12/2022 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO LEMON COCO;25351473859201509;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/22/2017 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO LEMON MINT;25351447919201569;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/22/2017 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO LEMON MINT;25351940911202074;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;09/28/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MACHU PICHU;25351823994201813;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MAGIC FLORIPA;25351823883201815;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MAGIC FLORIPA;25351076263202092;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/20/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MALDIVES PARADISE;25351698622201842;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/29/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MALDIVES PARADISE;25351273906202044;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/08/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MAX  CHICLETE TUTTI FRUTTI;25351484128202360;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/20/2024 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MELANCIA ATÔMICA;25351887472202064;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/03/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MELON;25351823853201809;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MELON;25351076269202060;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/27/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MELON DROPS;25351107292202011;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/30/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MELORANGO;25351661480202082;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/24/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO MIAMI NIGHTS;25069403803201799;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/07/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MIAMI NIGHTS;25351678779201851;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/17/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MIAMI NIGHTS;25351679917201909;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/14/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MIAMI NIGHTS;25351029189202104;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/03/2022 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO MINT;25351473812201531;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/22/2017 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO MINT;25069149072201731;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/02/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MINT;25351823858201823;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MINT;25351076270202094;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/13/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO MINT;25351484129202312;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/25/2025 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO ORANGE MINT;25351940914202016;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/05/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO PASSION FRUIT WITH MINT;25351473844201545;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/22/2017 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO PASSION FRUIT WITH MINT;25351661477202069;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/31/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO QUENTÃO;25351940913202063;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/16/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO RASPADINHA DE MARACUJÁ;25351661474202025;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/31/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO SB;25069149343201739;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/02/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SCOTLAND;25351436749201951;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/02/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SCOTLAND;25351467693202010;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/18/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SECRET OF BABYLON;25351698621201806;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/06/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SECRET OF BABYLON;25351075760202073;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/13/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SORVETUVA;25351107115202027;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/04/2022 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO SPICED CHAI;25351447819201554;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/22/2017 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SPLASH JOY;25351107348202020;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/23/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO SPLASH LEMON;25069375918201719;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/24/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SPLASH LEMON;25351711831201899;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/10/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SPLASH LEMON;25351667553201914;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/27/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO SPLASH TANGER;25069375919201731;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/24/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SPLASH TANGER;25351698623201897;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/10/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO SPLASH TANGER;25351667550201972;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/27/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRAWBERRY;25351661465202034;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/10/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRAWBERRY CREAMY;25351698617201830;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRAWBERRY CREAMY;25351076271202039;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/13/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG BLUE;25351107131202010;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/30/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG CHERRY;25351249488201931;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/24/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG CHERRY;25351439885202036;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/06/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG LEMON;25351995303201652;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/09/2017 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG LEMON;25069278695201765;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/26/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG LEMON;25351823996201811;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/25/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG LEMON;25351075645202007;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/13/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MELON;25069466613201707;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;09/04/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MELON;25351661466202089;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/10/2021 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG MINT;25351995532201604;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/09/2017 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG MINT;25069278703201755;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/26/2018 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MINT;25351698616201895;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/10/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MINT;25351667559201983;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/27/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MINT;25351484123202337;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/25/2025 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG MINT;25351717909202001;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG ORANGE;25069030194201760;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/20/2018 00:00:00;Inativo
11259590000198;MM RIO IMPOTAÇÃO E DISTRIBUIÇÃO LTDA;ZOMO STRONG PASSION;25351995281201634;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/09/2017 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;ZOMO STRONG PEACH;25069504202201719;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;10/06/2019 00:00:00;Inativo
